Mark_info;Model_info;Year;Region;Vin_resolution;Mileage;Owners_number;Body_type;PTS;Color_hex;Salon;Count_doors;Auto_class;Trunk_volume_min;Price_rub
LADA (ВАЗ);2121 (4x4);1998;Кулебаки;True;194000;3;ALLROAD_3_DOORS;True;007F00;False;3;J;265;68000
LADA (ВАЗ);2115;2008;Дзержинск;True;100000;3;SEDAN;False;97948F;False;4;B;445;61000
LADA (ВАЗ);XRAY;2020;Нижний Новгород;NaN;0;NaN;HATCHBACK_5_DOORS;True;FAFBFB;True;5;B;361;671900
LADA (ВАЗ);2110;2006;Нижний Новгород;True;137892;3;SEDAN;True;CACECB;False;4;B;450;90000
LADA (ВАЗ);2115;2007;Нижний Новгород;True;75100;3;SEDAN;True;040001;False;4;B;445;100000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;97948F;True;5;B;480;961900
LADA (ВАЗ);Priora;2014;Нижний Новгород;True;108000;3;HATCHBACK_5_DOORS;True;FAFBFB;False;5;B;360;270000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;CACECB;True;5;B;435;572500
LADA (ВАЗ);Kalina;2011;Кстово;True;105000;3;HATCHBACK_5_DOORS;True;97948F;False;5;B;235;125000
LADA (ВАЗ);Granta;2019;Нижний Новгород;True;2500;1;SEDAN;True;CACECB;False;4;B;520;333000
LADA (ВАЗ);Granta;2015;Кулебаки;True;62000;2;LIFTBACK;True;FAFBFB;False;5;B;440;300000
LADA (ВАЗ);2121 (4x4);2014;Починки;True;53800;2;ALLROAD_3_DOORS;True;007F00;False;3;J;265;320000
LADA (ВАЗ);1111 Ока;2004;Вача;True;87000;3;HATCHBACK_3_DOORS;True;EE1D19;False;3;A;210;55000
LADA (ВАЗ);2114;2005;Саров;True;123456;3;HATCHBACK_5_DOORS;True;CACECB;False;5;B;330;60000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;CACECB;True;5;B;435;587500
LADA (ВАЗ);2107;2008;Спасское;True;127000;3;SEDAN;True;007F00;False;4;B;379;56999
LADA (ВАЗ);XRAY;2018;Городец;True;40000;1;HATCHBACK_5_DOORS;True;CACECB;False;5;B;361;550000
LADA (ВАЗ);XRAY;2020;Нижний Новгород;NaN;0;NaN;HATCHBACK_5_DOORS;True;FAFBFB;True;5;B;361;881900
LADA (ВАЗ);2107;2006;Арзамас;True;94000;3;SEDAN;True;EE1D19;False;4;B;379;42000
LADA (ВАЗ);2121 (4x4);2015;Нижний Новгород;True;42000;3;ALLROAD_3_DOORS;True;007F00;False;3;J;265;360000
LADA (ВАЗ);Priora;2007;Шахунья;NaN;200000;2;SEDAN;True;CACECB;False;4;B;430;130000
LADA (ВАЗ);Priora;2009;Нижний Новгород;True;218000;3;HATCHBACK_5_DOORS;False;040001;False;5;B;360;150000
LADA (ВАЗ);XRAY;2020;Нижний Новгород;NaN;0;NaN;HATCHBACK_5_DOORS;True;040001;True;5;B;361;741900
LADA (ВАЗ);Priora;2008;Нижний Новгород;True;280000;2;SEDAN;True;97948F;False;4;B;430;145000
LADA (ВАЗ);2115;2004;Лукоянов;True;153590;3;SEDAN;True;CACECB;False;4;B;445;70000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;0000CC;True;5;B;435;489900
LADA (ВАЗ);Kalina;2008;Кулебаки;True;90400;3;SEDAN;True;007F00;False;4;B;400;150000
LADA (ВАЗ);Largus;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;FAFBFB;True;5;C;135;683900
LADA (ВАЗ);2110;2007;Нижний Новгород;True;75000;2;SEDAN;True;CACECB;False;4;B;450;140000
LADA (ВАЗ);2115;2010;Нижний Новгород;True;133000;3;SEDAN;True;007F00;False;4;B;445;120000
LADA (ВАЗ);XRAY;2017;Чернуха;True;46500;1;HATCHBACK_5_DOORS;True;FAFBFB;False;5;B;361;510000
LADA (ВАЗ);Granta;2015;Нижний Новгород;NaN;32200;2;LIFTBACK;True;FAFBFB;False;5;B;440;325000
LADA (ВАЗ);Kalina;2009;Арзамас;True;145000;3;HATCHBACK_5_DOORS;True;97948F;False;5;B;235;157000
LADA (ВАЗ);XRAY;2020;Нижний Новгород;NaN;0;NaN;HATCHBACK_5_DOORS;True;FAFBFB;True;5;B;361;671900
LADA (ВАЗ);Largus;2019;Нижний Новгород;True;33404;1;WAGON_5_DOORS;True;CACECB;False;5;C;135;535000
LADA (ВАЗ);Granta;2019;село Вад;True;24000;1;LIFTBACK;True;FAFBFB;False;5;B;435;480000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;CACECB;True;5;B;435;524500
LADA (ВАЗ);2112;2005;Нижний Новгород;NaN;170000;3;HATCHBACK_5_DOORS;True;007F00;False;5;B;399;55000
LADA (ВАЗ);Priora;2008;Арзамас;True;191500;3;SEDAN;True;040001;False;4;B;430;95000
LADA (ВАЗ);2104;1997;Бор;True;99000;3;WAGON_5_DOORS;True;EE1D19;False;5;B;345;50000
LADA (ВАЗ);Priora;2007;Кулебаки;True;162000;3;SEDAN;True;040001;False;4;B;430;123000
LADA (ВАЗ);Priora;2010;Кстово;True;120000;2;WAGON_5_DOORS;True;CACECB;False;5;B;444;150000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;0000CC;True;5;B;435;489900
LADA (ВАЗ);2114;2010;Нижний Новгород;True;137000;3;HATCHBACK_5_DOORS;True;97948F;False;5;B;330;99000
LADA (ВАЗ);XRAY;2016;Ворсма;True;50000;1;HATCHBACK_5_DOORS;True;CACECB;False;5;B;361;430000
LADA (ВАЗ);Largus;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;FAFBFB;True;5;C;135;683900
LADA (ВАЗ);2107;2010;Шахунья;True;27586;3;SEDAN;True;CACECB;False;4;B;379;60000
LADA (ВАЗ);Priora;2010;Нижний Новгород;True;170800;2;HATCHBACK_5_DOORS;True;007F00;False;5;B;360;198000
LADA (ВАЗ);XRAY;2020;Нижний Новгород;NaN;0;NaN;HATCHBACK_5_DOORS;True;FAFBFB;True;5;B;361;671900
LADA (ВАЗ);Granta;2013;Заволжье;NaN;98000;2;SEDAN;True;0000CC;False;4;B;480;250000
LADA (ВАЗ);Kalina;2015;Нижний Новгород;True;85000;1;HATCHBACK_5_DOORS;True;0000CC;False;5;B;240;289000
LADA (ВАЗ);Granta;2016;Павлово;True;67000;1;LIFTBACK;True;CACECB;False;5;B;440;320000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;CACECB;True;5;B;435;524500
LADA (ВАЗ);2110;2007;Кулебаки;True;208000;3;SEDAN;False;007F00;False;4;B;450;90000
LADA (ВАЗ);2110;2006;Нижний Новгород;True;180000;3;SEDAN;False;CACECB;False;4;B;450;85000
LADA (ВАЗ);2121 (4x4);2020;Нижний Новгород;NaN;0;NaN;ALLROAD_3_DOORS;True;200204;True;3;J;265;572900
LADA (ВАЗ);2101;1984;Нижний Новгород;NaN;75000;1;SEDAN;False;C49648;False;4;B;325;55000
LADA (ВАЗ);2107;2011;Нижний Новгород;NaN;80000;2;SEDAN;True;CACECB;False;4;B;379;79000
LADA (ВАЗ);Granta;2018;Саров;True;28000;1;WAGON_5_DOORS;True;FAFBFB;False;5;B;360;460000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;FAFBFB;True;5;B;435;581500
LADA (ВАЗ);Granta;2013;Нижний Новгород;False;168000;3;SEDAN;True;CACECB;False;4;B;480;200000
LADA (ВАЗ);2109;1991;Арзамас;True;262000;3;HATCHBACK_5_DOORS;True;007F00;False;5;B;270;80000
LADA (ВАЗ);2112;2008;Нижний Новгород;True;138000;3;HATCHBACK_5_DOORS;True;CACECB;False;5;B;399;133000
LADA (ВАЗ);2114;2004;Нижний Новгород;True;134000;3;HATCHBACK_5_DOORS;True;CACECB;False;5;B;330;45000
LADA (ВАЗ);Kalina;2013;Выкса;True;63000;1;HATCHBACK_5_DOORS;True;CACECB;False;5;B;240;275000
LADA (ВАЗ);Priora;2014;Нижний Новгород;True;109543;1;HATCHBACK_5_DOORS;True;200204;False;5;B;360;290000
LADA (ВАЗ);2121 (4x4);2019;Нижний Новгород;NaN;0;NaN;ALLROAD_3_DOORS;True;007F00;True;3;J;265;572900
LADA (ВАЗ);Kalina;2008;Нижний Новгород;NaN;160000;1;WAGON_5_DOORS;True;CACECB;False;5;B;350;115000
LADA (ВАЗ);Kalina;2011;Нижний Новгород;True;120000;2;WAGON_5_DOORS;True;660099;False;5;B;350;165000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;FAFBFB;True;5;B;435;518500
LADA (ВАЗ);2121 (4x4);1988;Нижний Новгород;True;56000;3;ALLROAD_3_DOORS;True;FAFBFB;False;3;J;265;60000
LADA (ВАЗ);Granta;2020;Дзержинск;NaN;0;NaN;SEDAN;True;CACECB;True;4;B;520;471900
LADA (ВАЗ);Largus;2015;Чернуха;True;72000;2;WAGON_5_DOORS;True;0000CC;False;5;C;135;485000
LADA (ВАЗ);Granta;2015;Нижний Новгород;True;38000;1;LIFTBACK;True;0000CC;False;5;B;440;370000
LADA (ВАЗ);2112;2006;Нижний Новгород;True;175000;3;HATCHBACK_5_DOORS;True;CACECB;False;5;B;399;63000
LADA (ВАЗ);Granta;2012;Нижний Новгород;True;118000;2;SEDAN;True;040001;False;4;B;480;199000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;CACECB;True;5;B;435;524500
LADA (ВАЗ);2114;2004;Нижний Новгород;True;140000;3;HATCHBACK_5_DOORS;False;CACECB;False;5;B;330;55000
LADA (ВАЗ);2110;2004;Нижний Новгород;True;285632;2;SEDAN;True;CACECB;False;4;B;450;85000
LADA (ВАЗ);2104;2004;Саров;True;70000;3;WAGON_5_DOORS;True;EE1D19;False;5;B;345;55000
LADA (ВАЗ);2115;2003;Богородск;True;229699;3;SEDAN;True;007F00;False;4;B;445;45000
LADA (ВАЗ);Largus;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;FAFBFB;True;5;C;135;683900
LADA (ВАЗ);2105;2008;Гремячево;True;81000;3;SEDAN;True;200204;False;4;C;385;70000
LADA (ВАЗ);2108;1986;Нижний Новгород;True;118000;3;HATCHBACK_3_DOORS;True;97948F;False;3;B;270;35000
LADA (ВАЗ);2115;2009;Ворсма;True;132500;3;SEDAN;True;040001;False;4;B;445;110000
LADA (ВАЗ);2110;2004;Дзержинск;True;185000;3;SEDAN;True;EE1D19;False;4;B;450;120000
LADA (ВАЗ);Largus;2020;Нижний Новгород;NaN;0;NaN;VAN;True;FAFBFB;True;5;C;2540;611900
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;HATCHBACK_5_DOORS;True;200204;True;5;B;240;523500
LADA (ВАЗ);2107;2005;Арзамас;True;100000;3;SEDAN;True;22A0F8;False;4;B;379;59000
LADA (ВАЗ);2108;2000;Семенов;NaN;65000;2;HATCHBACK_3_DOORS;True;CACECB;False;3;B;270;20000
LADA (ВАЗ);Kalina;2015;Городец;True;56789;2;WAGON_5_DOORS;True;200204;False;5;B;355;390000
LADA (ВАЗ);2110;2006;Нижний Новгород;True;307760;2;SEDAN;True;CACECB;False;4;B;450;65000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;200204;True;5;B;435;550500
LADA (ВАЗ);Granta;2014;Нижний Новгород;True;110000;3;SEDAN;True;660099;False;4;B;480;220000
LADA (ВАЗ);2107;2008;Нижний Новгород;True;98555;3;SEDAN;True;EE1D19;False;4;B;379;74000
LADA (ВАЗ);2110;2005;Нижний Новгород;True;189000;3;SEDAN;True;97948F;False;4;B;450;38000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;200204;True;5;B;360;559500
LADA (ВАЗ);2115;2008;Шатки;True;180000;3;SEDAN;True;200204;False;4;B;445;80000
LADA (ВАЗ);2107;2012;Навашино;NaN;85000;2;SEDAN;True;CACECB;False;4;B;379;85000
LADA (ВАЗ);Granta;2017;Кстово;True;50000;1;SEDAN;True;FAFBFB;False;4;B;480;290000
LADA (ВАЗ);2121 (4x4);2016;Нижний Новгород;True;51500;1;ALLROAD_3_DOORS;True;0000CC;False;3;J;265;329000
LADA (ВАЗ);Vesta;2020;Дзержинск;NaN;0;NaN;SEDAN;True;CACECB;True;4;B;480;786900
LADA (ВАЗ);2121 (4x4);2011;Шаранга;True;56300;2;ALLROAD_3_DOORS;True;007F00;False;3;J;265;265000
LADA (ВАЗ);Largus;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;040001;True;5;C;135;822900
LADA (ВАЗ);Priora;2011;Мухтолово;True;180000;2;SEDAN;True;007F00;False;4;B;430;200000
LADA (ВАЗ);Priora;2013;Нижний Новгород;True;90000;2;HATCHBACK_5_DOORS;True;FAFBFB;False;5;B;360;300000
LADA (ВАЗ);Kalina;2007;Бор;True;216700;3;HATCHBACK_5_DOORS;False;FAFBFB;False;5;B;235;100000
LADA (ВАЗ);Vesta;2017;Арзамас;True;71000;2;SEDAN;True;007F00;False;4;B;480;510000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;200204;True;5;B;435;572500
LADA (ВАЗ);Kalina;2012;Нижний Новгород;True;112000;2;WAGON_5_DOORS;False;0000CC;False;5;B;350;160000
LADA (ВАЗ);2114;2013;Выкса;True;70300;2;HATCHBACK_5_DOORS;True;040001;False;5;B;330;215000
LADA (ВАЗ);2105;2008;Нижегородская область;True;140000;3;SEDAN;True;FAFBFB;False;4;C;385;55000
LADA (ВАЗ);2112;2006;Нижний Новгород;False;230000;2;HATCHBACK_5_DOORS;True;040001;False;5;B;399;70000
LADA (ВАЗ);Kalina;2013;Нижний Новгород;True;95500;2;HATCHBACK_5_DOORS;True;200204;False;5;B;240;295000
LADA (ВАЗ);Vesta;2020;Дзержинск;NaN;0;NaN;SEDAN;True;CACECB;True;4;B;480;786900
LADA (ВАЗ);XRAY;2018;Нижний Новгород;True;48000;1;HATCHBACK_5_DOORS;True;DEA522;False;5;B;361;500000
LADA (ВАЗ);2107;2008;Нижний Новгород;True;88888;3;SEDAN;False;FAFBFB;False;4;B;379;55000
LADA (ВАЗ);Largus;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;040001;True;5;C;135;822900
LADA (ВАЗ);2106;1990;Бор;NaN;50000;1;SEDAN;True;22A0F8;False;4;B;345;120000
LADA (ВАЗ);Kalina;2007;Нижний Новгород;True;140000;3;SEDAN;True;97948F;False;4;B;400;120000
LADA (ВАЗ);2107;2006;Спасское;NaN;110318;2;SEDAN;True;EE1D19;False;4;B;379;55000
LADA (ВАЗ);2114;2005;Дзержинск;True;115800;3;HATCHBACK_5_DOORS;True;EE1D19;False;5;B;330;47000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;200204;True;5;B;435;572500
LADA (ВАЗ);2105;2009;Бор;NaN;80000;1;SEDAN;True;007F00;False;4;C;385;85000
LADA (ВАЗ);Priora;2007;Чкаловск;True;30000;3;SEDAN;True;040001;False;4;B;430;150000
LADA (ВАЗ);2114;2006;Нижний Новгород;True;200000;3;HATCHBACK_5_DOORS;False;97948F;False;5;B;330;75000
LADA (ВАЗ);Granta;2019;Нижний Новгород;NaN;0;NaN;SEDAN;True;200204;True;4;B;520;556500
LADA (ВАЗ);2110;1999;Первомайск;True;200000;3;SEDAN;True;007F00;False;4;B;450;55000
LADA (ВАЗ);2107;2005;Лысково;True;6000;2;SEDAN;True;040001;False;4;B;379;75000
LADA (ВАЗ);Vesta;2016;Бор;True;80000;2;SEDAN;True;97948F;False;4;B;480;420000
LADA (ВАЗ);Largus;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;FAFBFB;True;5;C;135;683900
LADA (ВАЗ);2111;2005;Бор;True;136000;3;WAGON_5_DOORS;False;EE1D19;False;5;B;426;90000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;EE1D19;True;4;B;520;508500
LADA (ВАЗ);Granta;2012;Нижний Новгород;True;99500;3;SEDAN;False;CACECB;False;4;B;480;218000
LADA (ВАЗ);Granta;2017;Нижний Новгород;True;33000;3;SEDAN;True;97948F;False;4;B;480;350000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;040001;True;4;B;520;550500
LADA (ВАЗ);Priora;2011;Нижний Новгород;True;110000;3;HATCHBACK_5_DOORS;True;040001;False;5;B;360;215000
LADA (ВАЗ);2110;2001;Павлово;False;150000;3;SEDAN;True;040001;False;4;B;450;45000
LADA (ВАЗ);Granta;2018;Нижний Новгород;True;24000;1;SEDAN;True;200204;False;4;B;520;425000
LADA (ВАЗ);2110;2004;Саров;True;80000;2;SEDAN;True;CACECB;False;4;B;450;150000
LADA (ВАЗ);2112;2006;Нижний Новгород;True;150000;3;HATCHBACK_5_DOORS;True;97948F;False;5;B;399;110000
LADA (ВАЗ);2112;2002;Арзамас;NaN;130000;3;HATCHBACK_5_DOORS;False;200204;False;5;B;399;40000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;97948F;True;5;B;480;948900
LADA (ВАЗ);Kalina;2007;Нижний Новгород;True;40000;3;HATCHBACK_5_DOORS;True;C49648;False;5;B;235;100000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;97948F;True;5;B;480;867900
LADA (ВАЗ);2107;2004;Арзамас;True;82000;3;SEDAN;True;660099;False;4;B;379;46000
LADA (ВАЗ);2109;2004;Нижний Новгород;False;198000;3;HATCHBACK_5_DOORS;False;22A0F8;False;5;B;270;27000
LADA (ВАЗ);Kalina;2013;Нижний Новгород;True;64000;2;WAGON_5_DOORS;True;97948F;False;5;B;350;215000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;200204;True;5;B;435;550500
LADA (ВАЗ);2110;2000;Нижний Новгород;True;126000;3;SEDAN;False;EE1D19;False;4;B;450;65000
LADA (ВАЗ);Priora;2010;Балахна;False;125000;3;HATCHBACK_5_DOORS;True;040001;False;5;B;360;165000
LADA (ВАЗ);Vesta;2020;Дзержинск;NaN;0;NaN;SEDAN;True;CACECB;True;4;B;480;786900
LADA (ВАЗ);Kalina;2013;Шахунья;NaN;90000;2;HATCHBACK_5_DOORS;True;040001;False;5;B;240;235000
LADA (ВАЗ);Granta;2015;Арзамас;NaN;41100;2;LIFTBACK;True;040001;False;5;B;440;325000
LADA (ВАЗ);Vesta;2016;Нижний Новгород;True;66000;1;SEDAN;True;97948F;False;4;B;480;429000
LADA (ВАЗ);21099;2002;Нижний Новгород;True;126000;3;SEDAN;True;CACECB;False;4;B;400;28000
LADA (ВАЗ);Largus;2013;Нижний Новгород;True;146000;1;WAGON_5_DOORS;True;C49648;False;5;C;135;345000
LADA (ВАЗ);Largus;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;040001;True;5;C;135;822900
LADA (ВАЗ);2112;2006;Нижегородская область;True;280000;3;HATCHBACK_5_DOORS;True;97948F;False;5;B;399;140000
LADA (ВАЗ);2112;2007;Шахунья;True;180000;3;HATCHBACK_5_DOORS;False;97948F;False;5;B;399;110000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;LIFTBACK;True;200204;True;5;B;435;572500
LADA (ВАЗ);2110;2004;Балахна;True;186000;3;SEDAN;True;007F00;False;4;B;450;75000
LADA (ВАЗ);Granta;2013;Большое Мурашкино;True;138000;1;SEDAN;True;040001;False;4;B;480;230000
LADA (ВАЗ);Granta;2013;Нижний Новгород;True;138000;1;SEDAN;True;040001;False;4;B;480;190000
LADA (ВАЗ);Priora;2011;Нижегородская область;True;90000;3;HATCHBACK_5_DOORS;True;FAFBFB;False;5;B;360;190000
LADA (ВАЗ);2121 (4x4);2013;Лукоянов;True;47200;1;ALLROAD_3_DOORS;True;EE1D19;False;3;J;265;295000
LADA (ВАЗ);Granta;2019;Нижний Новгород;NaN;0;NaN;SEDAN;True;200204;True;4;B;520;556500
LADA (ВАЗ);Largus;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;FAFBFB;True;5;C;135;683900
LADA (ВАЗ);2106;1989;Богородск;NaN;100000;3;SEDAN;True;22A0F8;False;4;B;345;55000
LADA (ВАЗ);2114;2004;Нижний Новгород;True;165000;3;HATCHBACK_5_DOORS;True;0000CC;False;5;B;330;60000
LADA (ВАЗ);Priora;2010;Нижний Новгород;True;93000;3;SEDAN;True;040001;False;4;B;430;165000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;EE1D19;True;4;B;520;508500
LADA (ВАЗ);Granta;2013;Нижний Новгород;True;52000;2;SEDAN;True;EE1D19;False;4;B;480;300000
LADA (ВАЗ);2101;1982;Гидроторф;True;147000;3;SEDAN;False;FAFBFB;False;4;B;325;40000
LADA (ВАЗ);Priora;2012;Нижний Новгород;True;73000;2;HATCHBACK_5_DOORS;True;040001;False;5;B;360;270000
LADA (ВАЗ);Granta;2018;Бор;True;85000;1;LIFTBACK;True;97948F;False;5;B;440;410000
LADA (ВАЗ);2107;2005;Дзержинск;True;89000;2;SEDAN;True;EE1D19;False;4;B;379;50000
LADA (ВАЗ);2110;2000;Нижний Новгород;True;195120;3;SEDAN;True;007F00;False;4;B;450;70000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;040001;True;4;B;520;550500
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;97948F;True;5;B;480;867900
LADA (ВАЗ);2107;2005;Нижний Новгород;NaN;86100;2;SEDAN;True;0000CC;False;4;B;379;55000
LADA (ВАЗ);2115;2005;Лукоянов;True;210000;3;SEDAN;True;97948F;False;4;B;445;59000
LADA (ВАЗ);Priora;2011;Кстово;True;150000;3;SEDAN;False;0000CC;False;4;B;430;230000
LADA (ВАЗ);2131 (4x4);1997;Нижний Новгород;False;190000;2;ALLROAD_5_DOORS;True;EE1D19;False;5;J;420;90000
LADA (ВАЗ);2115;2002;Дивеево;True;186000;3;SEDAN;True;CACECB;False;4;B;445;50000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;200204;True;4;B;520;556500
LADA (ВАЗ);2109;2001;Пильна;True;95000;3;HATCHBACK_5_DOORS;True;97948F;False;5;B;270;53000
LADA (ВАЗ);2105;2007;Заволжье;True;100000;3;SEDAN;True;0000CC;False;4;C;385;28000
LADA (ВАЗ);Priora;2011;Нижний Новгород;True;139000;3;HATCHBACK_5_DOORS;True;97948F;False;5;B;360;200000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;040001;True;5;B;360;527500
LADA (ВАЗ);2121 (4x4);2004;Нижний Новгород;True;199999;1;ALLROAD_3_DOORS;True;EE1D19;False;3;J;265;99000
LADA (ВАЗ);2104;2006;Ковернино;True;109000;2;WAGON_5_DOORS;True;0000CC;False;5;B;345;100000
LADA (ВАЗ);Granta;2016;Выкса;True;53000;2;SEDAN;True;040001;False;4;B;480;380000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;200204;True;4;B;520;571500
LADA (ВАЗ);2115;2005;Перевоз;True;222000;3;SEDAN;False;0000CC;False;4;B;445;75000
LADA (ВАЗ);Kalina;2008;Нижний Новгород;True;200000;3;HATCHBACK_5_DOORS;True;FFD600;False;5;B;235;132000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;FAFBFB;True;5;B;480;923900
LADA (ВАЗ);Vesta;2016;Афонино;True;89840;1;SEDAN;True;FAFBFB;False;4;B;480;505000
LADA (ВАЗ);2112;2008;Павлово;False;110000;3;HATCHBACK_3_DOORS;True;FFD600;False;3;B;344;75000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;FAFBFB;True;5;B;480;818900
LADA (ВАЗ);Kalina;2006;Нижегородская область;True;140000;3;SEDAN;True;FAFBFB;False;4;B;400;145000
LADA (ВАЗ);Kalina;2012;Нижний Новгород;True;90000;3;WAGON_5_DOORS;True;040001;False;5;B;350;210000
LADA (ВАЗ);2110;2006;Нижний Новгород;True;197000;3;SEDAN;True;040001;False;4;B;450;80000
LADA (ВАЗ);2107;2009;Нижний Новгород;True;43000;3;SEDAN;True;0000CC;False;4;B;379;150000
LADA (ВАЗ);Vesta;2020;Нижний Новгород;NaN;0;NaN;SEDAN;True;040001;True;4;B;480;936900
LADA (ВАЗ);Priora;2010;Нижний Новгород;True;148000;3;SEDAN;True;007F00;False;4;B;430;190000
LADA (ВАЗ);2106;1997;Семенов;NaN;39000;3;SEDAN;True;007F00;False;4;B;345;25000
LADA (ВАЗ);2111;2004;Шаранга;True;175323;3;WAGON_5_DOORS;True;97948F;False;5;B;426;105000
LADA (ВАЗ);Priora;2012;Арзамас;True;76000;1;HATCHBACK_5_DOORS;True;EE1D19;False;5;B;360;245000
LADA (ВАЗ);Largus;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;FAFBFB;True;5;C;135;683900
LADA (ВАЗ);Priora;2013;Нижний Новгород;True;141463;2;SEDAN;True;040001;False;4;B;430;210000
LADA (ВАЗ);Vesta;2016;Нижний Новгород;True;61000;3;SEDAN;True;200204;False;4;B;480;435000
LADA (ВАЗ);2121 (4x4);2013;Нижний Новгород;True;53000;3;ALLROAD_3_DOORS;True;FAFBFB;False;3;J;265;253000
LADA (ВАЗ);2121 (4x4);2020;Нижний Новгород;NaN;0;NaN;ALLROAD_3_DOORS;True;200204;True;3;J;265;572900
LADA (ВАЗ);Granta;2015;Дзержинск;True;108000;1;SEDAN;True;FF8649;False;4;B;480;270000
LADA (ВАЗ);Granta;2013;Нижний Новгород;True;120000;3;SEDAN;True;0000CC;False;4;B;480;254000
LADA (ВАЗ);Vesta;2020;Дзержинск;NaN;0;NaN;WAGON_5_DOORS;True;0000CC;True;5;B;480;927900
LADA (ВАЗ);2112;2005;Нижний Новгород;True;178000;3;HATCHBACK_5_DOORS;True;007F00;False;5;B;399;100000
LADA (ВАЗ);Granta;2015;Дзержинск;True;72000;1;SEDAN;True;0000CC;False;4;B;480;300000
LADA (ВАЗ);Granta;2020;Нижний Новгород;NaN;0;NaN;WAGON_5_DOORS;True;007F00;True;5;B;360;581500
LADA (ВАЗ);2107;2005;Нижний Новгород;True;10000;3;SEDAN;True;0000CC;False;4;B;379;45000
LADA (ВАЗ);2114;2013;Нижний Новгород;True;112400;3;HATCHBACK_5_DOORS;True;040001;False;5;B;330;185000
LADA (ВАЗ);2112;2006;Нижегородская область;True;169000;3;HATCHBACK_5_DOORS;True;FAFBFB;False;5;B;399;100000
LADA (ВАЗ);2121 (4x4);2019;Нижний Новгород;NaN;0;NaN;ALLROAD_3_DOORS;True;CACECB;True;3;J;265;572900
LADA (ВАЗ);2114;2011;Красные Баки;True;144000;3;HATCHBACK_5_DOORS;True;040001;False;5;B;330;120000
LADA (ВАЗ);2110;2002;Левашовка;True;180000;3;SEDAN;True;97948F;False;4;B;450;45000
LADA (ВАЗ);2111;2001;Нижний Новгород;True;175000;3;WAGON_5_DOORS;False;97948F;False;5;B;426;40000
